2021-09-22 17:31:39,0,entering,1,1,0,135,100
2021-09-22 18:04:09,0,leaving,0,0,0,135,100
2021-09-22 18:06:14,0,IR,0,1,0,135,100
2021-09-22 18:06:17,0,entering,1,1,0,136,101
2021-09-22 18:07:08,0,leaving,0,0,0,136,101
2021-09-22 18:09:17,0,IR,0,1,0,136,101
2021-09-22 18:09:20,0,entering,1,1,0,137,102
2021-09-22 18:31:47,0,leaving,0,0,0,137,102
2021-09-22 18:35:14,0,IR,0,1,0,137,102
2021-09-22 18:35:17,0,entering,1,1,0,138,103
2021-09-22 18:52:28,0,entering,1,1,44.55393028259277,139,104
2021-09-22 18:52:31,0,entering,1,1,0,139,104
2021-09-22 18:58:29,0,leaving,0,0,0,139,104
2021-09-22 21:01:14,0,leaving,0,0,0,140,104
2021-09-22 21:05:25,0,IR,0,1,0,140,104
2021-09-22 21:05:28,0,entering,1,1,0,141,105
2021-09-22 22:03:42,0,leaving,0,0,0,141,105
2021-09-22 22:09:45,0,IR,0,1,0,141,105
2021-09-22 22:09:48,0,entering,1,1,0,142,106
2021-09-22 22:53:30,0,leaving,0,0,0,142,106
2021-09-22 23:14:43,0,IR,0,1,0,142,106
2021-09-22 23:14:46,0,entering,1,1,0,143,107
2021-09-23 08:02:50,0,leaving,0,0,0,143,107
2021-09-23 08:03:31,0,leaving,0,0,0,143,107
2021-09-23 08:11:14,0,IR,0,1,0,143,107
2021-09-23 08:11:17,0,entering,1,1,0,144,108
